rule_id,source_rule_candidate_id,source_obligation_id,parent_record_id,article_id,paragraph_id,article_title,section_id,section_title,product_scope,channel_scope,rule_family,logic_type,detection_target,sir_link_type,sir_candidate_fields,evidence_source,evaluation_hint,rule_candidate_summary,obligation_summary,source_span_text,compile_status,manual_verified,reviewer_note
law_fincpa_main_2026-01-02:제22조:④:ob01:rule01,law_fincpa_main_2026-01-02:제22조:④:ob01:rule01,law_fincpa_main_2026-01-02:제22조:④:ob01,law_fincpa_main_2026-01-02:제22조:④,제22조,④,금융상품등에 관한 광고 관련 준수사항,제2절,금융상품 유형별 영업행위 준수사항,insurance,advertising,advertising,prohibited_presence,content_text,direct_content_field,insurance_warning|product_core_terms|prohibited_claim_signal,visible_content,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,"보장성 상품 광고 시 보장 제한 조건, 고액 보장 강조, 일 단위 보험료 표시, 자동갱신 시 인상 가능성, 만기환급금 변동성 등 소비자가 오인할 수 있는 핵심 정보의 누락이나 왜곡을 금지하고 필수 경고 문구를 포함해야 한다.","보장성 상품 광고 시 보장 제한, 고액 보장 강조, 보험료 오인 유도, 자동갱신 인상 미고지 등 소비자가 오인할 수 있는 행위를 금지한다.","1. 보장성 상품 가. 보장한도, 보장 제한 조건, 면책사항 또는 감액지급 사항 등을 빠뜨리거나 충분히 고지하지 아니하여 제한 없이 보장을 받을 수 있는 것으로 오인하게 하는 행위 나. 보험금이 큰 특정 내용만을 강조하거나 고액 보장 사례 등을 소개하여 보장내용이 큰 것으로 오인하게 하는 행위 다. 보험료를 일(日) 단위로 표시하거나 보험료의 산출기준을 불충분하게 설명하는 등 보험료등이 저렴한 것으로 오인하게 하는 행위 라. 만기 시 자동갱신되는 보장성 상품의 경우 갱신 시 보험료등이 인상될 수 있음을 금융소비자가 인지할 수 있도록 충분히 고지하지 아니하는 행위 마. 금리 및 투자실적에 따라 만기환급금이 변동될 수 있는 보장성 상품의 경우 만기환급금이 보장성 상품의 만기일에 확정적으로 지급되는 것으로 오인하게 하는 행위 등 금융소비자 보호를 위하여 대통령령으로 정하는 행위",included_in_layer4_mvp_v0_1,no,"보장성 상품 광고 심의 시 보장 제한 조건 누락 여부, 일 단위 보험료 표기 시 산출기준 병기 여부, 자동갱신 인상 안내 문구 포함 여부 등을 검증하는 텍스트 필터링 및 체크리스트 룰로 구현 가능합니다."
law_fincpa_main_2026-01-02:제22조:④:ob02:rule01,law_fincpa_main_2026-01-02:제22조:④:ob02:rule01,law_fincpa_main_2026-01-02:제22조:④:ob02,law_fincpa_main_2026-01-02:제22조:④,제22조,④,금융상품등에 관한 광고 관련 준수사항,제2절,금융상품 유형별 영업행위 준수사항,investment,advertising,advertising,prohibited_presence,content_text,direct_content_field,investment_warning|prohibited_claim_signal,visible_content,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,"투자성 상품 광고 시 손실보전·이익보장 오인 유도 문구 사용을 금지하고, 특정 유리한 기간의 수익률만 선택적으로 표시하는 행위를 차단한다.","투자성 상품 광고 시 손실보전·이익보장 오인 유도, 허용되지 않은 사항 사용, 특정 유리한 기간의 수익률만 표시하는 행위를 금지한다.",2. 투자성 상품 가. 손실보전(損失補塡) 또는 이익보장이 되는 것으로 오인하게 하는 행위... 나. 대통령령으로 정하는 투자성 상품에 대하여 해당 투자성 상품의 특성을 고려하여 대통령령으로 정하는 사항 외의 사항을 광고에 사용하는 행위 다. 수익률이나 운용실적을 표시하는 경우 수익률이나 운용실적이 좋은 기간의 수익률이나 운용실적만을 표시하는 행위 등 금융소비자 보호를 위하여 대통령령으로 정하는 행위,included_in_layer4_mvp_v0_1,no,투자성 상품 광고 심의 시 원금보장 오인 문구 및 수익률 왜곡 표시 여부를 사전 필터링할 수 있는 텍스트 검증 룰셋 구축이 필요합니다.
law_fincpa_main_2026-01-02:제22조:④:ob03:rule01,law_fincpa_main_2026-01-02:제22조:④:ob03:rule01,law_fincpa_main_2026-01-02:제22조:④:ob03,law_fincpa_main_2026-01-02:제22조:④,제22조,④,금융상품등에 관한 광고 관련 준수사항,제2절,금융상품 유형별 영업행위 준수사항,deposit,advertising,advertising,prohibited_presence,content_text,direct_content_field,deposit_disclaimer|product_core_terms|prohibited_claim_signal,visible_content,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,"예금성 상품 광고 시 이자율 범위·산정방법 등을 명확히 표시하고, 특정 유리한 기간의 수익률만 선택적으로 표시하여 소비자를 오인하게 하는 행위를 금지한다.",예금성 상품 광고 시 이자율 범위·산정방법 등을 불명확하게 표시하여 오인을 유도하거나 유리한 기간의 수익률만 표시하는 행위를 금지한다.,"3. 예금성 상품 가. 이자율의 범위ㆍ산정방법, 이자의 지급ㆍ부과 시기 및 부수적 혜택ㆍ비용을 명확히 표시하지 아니하여 금융소비자가 오인하게 하는 행위 나. 수익률이나 운용실적을 표시하는 경우 수익률이나 운용실적이 좋은 기간의 것만을 표시하는 행위 등 금융소비자 보호를 위하여 대통령령으로 정하는 행위",included_in_layer4_mvp_v0_1,no,예금성 상품 광고 심의 시 이자율 산정방식 누락 여부 및 특정 기간 수익률 편향 왜곡 표시 여부를 검증하는 룰셋 설계가 필요합니다.
law_fincpa_main_2026-01-02:제22조:④:ob04:rule01,law_fincpa_main_2026-01-02:제22조:④:ob04:rule01,law_fincpa_main_2026-01-02:제22조:④:ob04,law_fincpa_main_2026-01-02:제22조:④,제22조,④,금융상품등에 관한 광고 관련 준수사항,제2절,금융상품 유형별 영업행위 준수사항,loan,advertising,advertising,prohibited_presence,content_text,direct_content_field,loan_conditions|loan_rate_basis|loan_interest_timing|loan_costs,visible_content,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,"대출성 상품 광고 시 대출이자율의 범위·산정방법 등을 명확히 표시하고, 일 단위 이자율 표시를 통해 저렴한 것으로 오인하게 하는 행위를 금지한다.",대출성 상품 광고 시 대출이자율 범위·산정방법 등을 불명확하게 표시하거나 일 단위 표시로 저렴한 것으로 오인하게 하는 행위를 금지한다.,"4. 대출성 상품 가. 대출이자율의 범위ㆍ산정방법, 대출이자의 지급ㆍ부과 시기 및 부수적 혜택ㆍ비용을 명확히 표시하지 아니하여 금융소비자가 오인하게 하는 행위 나. 대출이자를 일 단위로 표시하여 대출이자가 저렴한 것으로 오인하게 하는 행위 등 금융소비자 보호를 위하여 대통령령으로 정하는 행위",included_in_layer4_mvp_v0_1,no,대출 광고 심의 시 일 단위 이자율 단독 표기 여부 및 이자율 산정방식 누락 여부를 검증하는 룰셋 설계가 필요합니다.
law_fincpa_main_2026-01-02:제23조:①:ob01:rule01,law_fincpa_main_2026-01-02:제23조:①:ob01:rule01,law_fincpa_main_2026-01-02:제23조:①:ob01,law_fincpa_main_2026-01-02:제23조:①,제23조,①,계약서류의 제공의무,제2절,금융상품 유형별 영업행위 준수사항,general,contracting,contract_documents,required_process,workflow_metadata,direct_workflow_field,contract_document_delivery,workflow_log,Flag when the required workflow step or control checkpoint cannot be evidenced in process metadata.,Ensure contract documents are provided to financial consumers without delay upon contract finalization.,Provide contract documents to financial consumers without delay upon entering into a contract.,금융상품직접판매업자 및 금융상품자문업자는 금융소비자와 금융상품 또는 금융상품자문에 관한 계약을 체결하는 경우 금융상품의 유형별로 대통령령으 로 정하는 계약서류를 금융소비자에게 지체 없이 제공하여야 한다.,included_in_layer4_mvp_v0_1,no,Requires system integration to track the timestamp of contract finalization against the timestamp of contract document delivery to verify 'without delay' compliance.
law_fincpa_main_2026-01-02:제23조:②:ob01:rule01,law_fincpa_main_2026-01-02:제23조:②:ob01:rule01,law_fincpa_main_2026-01-02:제23조:②:ob01,law_fincpa_main_2026-01-02:제23조:②,제23조,②,계약서류의 제공의무,제2절,금융상품 유형별 영업행위 준수사항,general,contracting,recordkeeping,required_record,record_system,direct_record_field,contract_document_delivery|activity_record|record_integrity_control,record_archive,"Flag when the required log, archive entry, or registry record is missing.","In the event of a dispute, the financial business operator must prove the fact and timing of contract document delivery or contract conclusion by maintaining secure, timestamped delivery and execution logs.","In the event of a dispute, the financial business operator must prove the fact and timing of contract document delivery or contract conclusion.",계약서류의 제공 사실 또는 계약체결 사실 및 그 시기에 관하여 금융소비자 와 다툼이 있는 경우에는 금융상품직접판매업자 및 금융상품자문업자가 이를 증명하여야 한다,included_in_layer4_mvp_v0_1,no,"To satisfy the burden of proof under Article 23 Paragraph 2, the system must maintain immutable logs of contract delivery and execution timestamps, linked directly to the consumer's profile."
law_fincpa_main_2026-01-02:제24조:ob01:rule01,law_fincpa_main_2026-01-02:제24조:ob01:rule01,law_fincpa_main_2026-01-02:제24조:ob01,law_fincpa_main_2026-01-02:제24조,제24조,,미등록자를 통한 금융상품판매 대리ㆍ중개 금지,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,solicitation|contracting,intermediary,prohibited_presence,workflow_metadata,direct_workflow_field,intermediary_status|staff_registry,workflow_log,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,Verify that any agent or broker involved in a financial contract is registered and active in the official staff registry before allowing contract execution.,Prohibit outsourcing or allowing unregistered entities to act as agents or brokers for financial contracts.,금융상품판매업자는 금융상품판매대 리ㆍ중개업자가 아닌 자에게 금융상품계약체결등을 대리하거나 중개하게 해서는 아니 된다.,included_in_layer4_mvp_v0_1,no,This rule requires cross-referencing the intermediary identifier in the transaction workflow with the official registration database to prevent unregistered sales activities.
law_fincpa_main_2026-01-02:제25조:①:ob01:rule01,law_fincpa_main_2026-01-02:제25조:①:ob01:rule01,law_fincpa_main_2026-01-02:제25조:①:ob01,law_fincpa_main_2026-01-02:제25조:①,제25조,①,금융상품판매대리ㆍ중개업자의 금지행위,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,multiple,contracting,intermediary,prohibited_presence,workflow_metadata,direct_workflow_field,intermediary_status|activity_record,workflow_log,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,"금융상품판매대리·중개업자는 금융소비자로부터 투자금, 보험료 등 계약 이행으로서의 급부를 수령해서는 안 되며, 예외적으로 권한을 부여받은 경우에만 수령해야 한다.","금융상품판매대리·중개업자는 금융소비자로부터 투자금, 보험료 등 계약 이행으로서의 급부를 수령해서는 아니 된다. (단, 권한을 부여받은 대통령령으로 정하는 행위는 제외)","금융소비자로부터 투자금, 보험료 등 계약의 이행으로서 급부를 받는 행위. 다만, 금융상품직접판매업자로부터 급부 수령에 관한 권한을 부여받은 경우로서 대통령령으로 정하는 행위는 제외한다.",included_in_layer4_mvp_v0_1,no,대리·중개업자의 무단 수납 행위를 통제하기 위해 수납 주체 및 권한 부여 여부를 시스템 워크플로우 상에서 검증해야 합니다.
law_fincpa_main_2026-01-02:제25조:①:ob02:rule01,law_fincpa_main_2026-01-02:제25조:①:ob02:rule01,law_fincpa_main_2026-01-02:제25조:①:ob02,law_fincpa_main_2026-01-02:제25조:①,제25조,①,금융상품판매대리ㆍ중개업자의 금지행위,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,multiple,solicitation|contracting,intermediary,prohibited_presence,workflow_metadata,direct_workflow_field,intermediary_status|activity_record,workflow_log,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,"금융상품판매대리·중개업자가 대리·중개 업무를 제3자에게 재위탁하거나 이에 대한 대가를 지급하는 행위를 금지한다. 단, 대통령령으로 정하는 예외적 허용 행위는 제외한다.","금융상품판매대리·중개업자는 대리·중개 업무를 제3자에게 재위탁하거나 대가를 지급해서는 아니 된다. (단, 이해상충 및 소비자 피해 우려가 없는 대통령령으로 정하는 행위는 제외)","금융상품판매대리ㆍ중개업자가 대리ㆍ중개하는 업무를 제3자에게 하게 하거나 그러한 행위에 관하여 수수료ㆍ보수나 그 밖의 대가를 지급하는 행위. 다만, 금융상품직접판매업자의 이익과 상충되지 아니하고 금융소비자 보호를 해치지 아니하는 경우로서 대통령령으로 정하는 행위는 제외한다.",included_in_layer4_mvp_v0_1,no,대리·중개업자의 재위탁 금지 의무를 검증하기 위해 위탁 계약 정보 및 업무 수행 주체(제3자 여부)를 시스템 로그 및 계약 메타데이터에서 확인해야 합니다.
law_fincpa_main_2026-01-02:제25조:②:ob01:rule01,law_fincpa_main_2026-01-02:제25조:②:ob01:rule01,law_fincpa_main_2026-01-02:제25조:②:ob01,law_fincpa_main_2026-01-02:제25조:②,제25조,②,금융상품판매대리ㆍ중개업자의 금지행위,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,solicitation|contracting,intermediary,prohibited_presence,workflow_metadata,direct_workflow_field,intermediary_status|prohibited_claim_signal,workflow_log,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,금융상품판매대리·중개업자가 금융상품직접판매업자로부터 사전에 약정된 수수료 외의 금품이나 재산상 이익을 요구하거나 수취하는 행위를 금지한다.,금융상품판매대리·중개업자는 직접판매업자로부터 정해진 수수료 외의 금품이나 재산상 이익을 요구하거나 수취해서는 안 된다.,"금융상품판매대리ㆍ중개업자는 금융상품판매 대리ㆍ중개 업무를 수행할 때 금융상품직접판매업자로부터 정해진 수수료 외의 금품, 그 밖의 재산상 이익을 요구하거나 받아서는 아니 된다.",included_in_layer4_mvp_v0_1,no,"This rule targets unauthorized financial benefits received by intermediaries from direct sellers, which can be monitored via transaction logs, commission settlement records, and compliance reporting systems."
law_fincpa_main_2026-01-02:제26조:①:ob01:rule01,law_fincpa_main_2026-01-02:제26조:①:ob01:rule01,law_fincpa_main_2026-01-02:제26조:①:ob01,law_fincpa_main_2026-01-02:제26조:①,제26조,①,금융상품판매대리ㆍ중개업자의 고지의무 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,solicitation|contracting,intermediary,required_presence,content_text,direct_content_field,intermediary_status|seller_identity,visible_content,Flag when the mapped field is not evidenced where the obligation requires visible or document-backed presence.,Verify that the name and business details of the direct financial product seller being represented or brokered are disclosed to the consumer prior to performing agency or brokerage services.,Disclose the name and business details of the direct financial product seller being represented or brokered.,금융상품판매대리ㆍ중개업자가 대리ㆍ중개하는 금융상품직접판매업자의 명칭 및 업무 내용,included_in_layer4_mvp_v0_1,no,"This rule ensures compliance with Article 26, Paragraph 1, Item 1 of the Financial Consumer Protection Act, requiring clear disclosure of the direct seller's identity and business scope to the consumer."
law_fincpa_main_2026-01-02:제26조:①:ob02:rule01,law_fincpa_main_2026-01-02:제26조:①:ob02:rule01,law_fincpa_main_2026-01-02:제26조:①:ob02,law_fincpa_main_2026-01-02:제26조:①,제26조,①,금융상품판매대리ㆍ중개업자의 고지의무 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,solicitation|contracting,intermediary,required_presence,content_text,direct_content_field,intermediary_status,visible_content,Flag when the mapped field is not evidenced where the obligation requires visible or document-backed presence.,Verify that the financial product agent or broker discloses their exclusivity status (whether they represent or broker for a single direct financial product seller) to the consumer prior to contract conclusion.,Disclose whether the agent or broker exclusively represents or brokers for a single direct financial product seller.,하나의 금융상품직접판매업자만을 대리하거나 중개하는 금융상품판매대리ㆍ중개업자인지 여부,included_in_layer4_mvp_v0_1,no,This rule directly maps to the disclosure of exclusivity status under Article 26 Paragraph 1 Item 2. It can be verified by checking the presence of the exclusivity declaration in the pre-contract disclosure materials or system screens.
law_fincpa_main_2026-01-02:제26조:①:ob03:rule01,law_fincpa_main_2026-01-02:제26조:①:ob03:rule01,law_fincpa_main_2026-01-02:제26조:①:ob03,law_fincpa_main_2026-01-02:제26조:①,제26조,①,금융상품판매대리ㆍ중개업자의 고지의무 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,solicitation|contracting,intermediary,required_presence,content_text,direct_content_field,intermediary_status|prohibited_claim_signal,visible_content,Flag when the mapped field is not evidenced where the obligation requires visible or document-backed presence.,Ensure that financial product intermediaries or agents who lack contract-concluding authority explicitly disclose to consumers that they do not have the authority to execute the contract.,Disclose the lack of contract-concluding authority if such authority has not been granted by the direct seller.,금융상품직접판매업자로부터 금융상품 계약체결권을 부여받지 아니한 금융상품판매대리ㆍ중개업자의 경우 자신이 금융상품계약을 체결할 권한이 없다는 사실,included_in_layer4_mvp_v0_1,no,This rule requires verifying that the disclosure of the lack of contract-concluding authority is present in the consumer-facing materials or screens provided by the intermediary.
law_fincpa_main_2026-01-02:제26조:①:ob04:rule01,law_fincpa_main_2026-01-02:제26조:①:ob04:rule01,law_fincpa_main_2026-01-02:제26조:①:ob04,law_fincpa_main_2026-01-02:제26조:①,제26조,①,금융상품판매대리ㆍ중개업자의 고지의무 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,solicitation|contracting,intermediary,required_presence,content_text,direct_content_field,intermediary_status|explanation_material,explanation_form,Flag when the mapped field is not evidenced where the obligation requires visible or document-backed presence.,Ensure that matters regarding liability for damages under Articles 44 and 45 are clearly disclosed and explained to the consumer in advance.,Disclose matters regarding liability for damages under Articles 44 and 45.,제44조와 제45조에 따른 손해배상책임에 관한 사항,included_in_layer4_mvp_v0_1,no,This rule requires verifying that the pre-contractual explanation materials or disclosure documents provided by the intermediary explicitly contain the liability clauses under Articles 44 and 45.
law_fincpa_main_2026-01-02:제26조:②:ob01:rule01,law_fincpa_main_2026-01-02:제26조:②:ob01:rule01,law_fincpa_main_2026-01-02:제26조:②:ob01,law_fincpa_main_2026-01-02:제26조:②,제26조,②,금융상품판매대리ㆍ중개업자의 고지의무 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,all_customer_facing|solicitation|contracting,intermediary,required_presence,content_text,direct_content_field,intermediary_status,visible_content,Flag when the mapped field is not evidenced where the obligation requires visible or document-backed presence.,금융상품판매대리·중개업자는 영업점 또는 디지털 플랫폼 등 업무 수행 장소에 자신이 대리·중개업자임을 나타내는 표지를 게시하여야 한다.,금융상품판매대리·중개업자는 업무 수행 시 자신이 대리·중개업자임을 나타내는 표지를 게시하여야 한다.,자신이 금융 상품판매대리ㆍ중개업자라는 사실을 나타내는 표지를 게시하거나,included_in_layer4_mvp_v0_1,no,This rule requires verifying that the agent/broker status sign is visibly posted on the digital platform or physical business location.
law_fincpa_main_2026-01-02:제26조:②:ob02:rule01,law_fincpa_main_2026-01-02:제26조:②:ob02:rule01,law_fincpa_main_2026-01-02:제26조:②:ob02,law_fincpa_main_2026-01-02:제26조:②,제26조,②,금융상품판매대리ㆍ중개업자의 고지의무 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,all_customer_facing|solicitation|contracting,intermediary,required_process,workflow_metadata,direct_workflow_field,intermediary_status|representative_identity,workflow_log,Flag when the required workflow step or control checkpoint cannot be evidenced in process metadata.,금융상품판매대리·중개업자는 금융소비자에게 업무 수행 시 자신이 대리·중개업자임을 증명하는 증표를 제시하여야 한다.,금융상품판매대리·중개업자는 업무 수행 시 자신이 대리·중개업자임을 나타내는 증표를 금융소비자에게 제시하여야 한다.,증표를 금융소비자에게 보여 주어야 한다.,included_in_layer4_mvp_v0_1,no,"This rule requires verifying that the intermediary's identification credentials or status proof were presented to the consumer during the solicitation or sales process, which should be logged in the system workflow."
law_fincpa_main_2026-01-02:제27조:③:ob01:rule01,law_fincpa_main_2026-01-02:제27조:③:ob01:rule01,law_fincpa_main_2026-01-02:제27조:③:ob01,law_fincpa_main_2026-01-02:제27조:③,제27조,③,금융상품자문업자의 영업행위준칙 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,investment,advisory,advisory,required_presence,content_text,direct_content_field,advisory_independence|intermediary_status|product_core_terms,explanation_form,Flag when the mapped field is not evidenced where the obligation requires visible or document-backed presence.,"Disclose key advisory information including independence status, financial benefits from distributors, affiliated distributors, scope of products, and advisory procedures to consumers during the advisory process.","Disclose key advisory information (independence status, financial benefits, affiliated distributors, scope, and procedures) to consumers during the advisory process.",금융상품자문업자는 자문업무를 수행하는 과정에서 다음 각 호의 사항을 금융소비자에게 알려야 하며,included_in_layer4_mvp_v0_1,no,"This rule maps directly to the disclosure requirements for financial product advisory businesses under Article 27, Paragraph 3. The disclosure must explicitly cover independence status, financial benefits, affiliated distributors, scope, and procedures."
law_fincpa_main_2026-01-02:제27조:③:ob02:rule01,law_fincpa_main_2026-01-02:제27조:③:ob02:rule01,law_fincpa_main_2026-01-02:제27조:③:ob02,law_fincpa_main_2026-01-02:제27조:③,제27조,③,금융상품자문업자의 영업행위준칙 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,investment,advisory,advisory,required_presence,workflow_metadata,direct_workflow_field,advisory_independence|representative_identity,workflow_log,Flag when the mapped field is not evidenced where the obligation requires visible or document-backed presence.,Verify that the financial product advisory business posts signs or presents credentials to consumers to prove its official status.,Post signs or present credentials to consumers proving status as a financial product advisory business.,자신이 금융상품자문업자라는 사실을 나타내는 표지를 게시하거나 증표를 금융소비자에게 내보여야 한다.,included_in_layer4_mvp_v0_1,no,"This rule ensures compliance with the identity disclosure requirement for advisory businesses, which can be verified via digital credential presentation logs or physical signage verification records."
law_fincpa_main_2026-01-02:제27조:④:ob01:rule01,law_fincpa_main_2026-01-02:제27조:④:ob01:rule01,law_fincpa_main_2026-01-02:제27조:④:ob01,law_fincpa_main_2026-01-02:제27조:④,제27조,④,금융상품자문업자의 영업행위준칙 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,advertising,advisory,prohibited_presence,content_text,direct_content_field,advisory_independence|prohibited_claim_signal,visible_content,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,Ensure that non-independent financial product advisory businesses do not use the word 'independent' or its foreign equivalents in their names or advertisements.,Non-independent financial product advisory businesses must not use the word 'independent' or its foreign equivalents in their names or advertisements.,독립금융상품자문업자가 아닌 자는 “독립”이라는 문자 또는 이와 같은 의미를 가지고 있 는 외국어 문자로서 대통령령으로 정하는 문자(이하 “독립문자”라 한다)를 명칭이나 광고에 사용할 수 없다.,included_in_layer4_mvp_v0_1,no,This rule directly prohibits non-independent advisory businesses from using 'independent' or equivalent foreign terms in their corporate names or promotional materials.
law_fincpa_main_2026-01-02:제27조:⑤:ob01:rule01,law_fincpa_main_2026-01-02:제27조:⑤:ob01:rule01,law_fincpa_main_2026-01-02:제27조:⑤:ob01,law_fincpa_main_2026-01-02:제27조:⑤,제27조,⑤,금융상품자문업자의 영업행위준칙 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,advisory,advisory,prohibited_presence,workflow_metadata,direct_workflow_field,advisory_independence|prohibited_claim_signal,workflow_log,Flag when the mapped signal or misleading condition is evidenced in visible content or workflow evidence.,독립금융상품자문업자는 금융소비자의 자문 응답과 관련하여 금융상품판매업자로부터 재산상 이익을 수취하여서는 아니 된다.,독립금융상품자문업자는 금융소비자의 자문 응답과 관련하여 금융상품판매업자로부터 재산상 이익을 받는 행위를 하여서는 아니 된다.,독립금융상품자문업자는 다음 각 호의 어느 하나에 해당하는 행위를 해서는 아니 된다. 1. 금융소비자의 자문에 대한 응답과 관련하여 금융상품판매업자(임직원을 포함한다)로부터 재산상 이익을 받는 행위.,included_in_layer4_mvp_v0_1,no,"대통령령으로 정하는 예외 사유(판매업자 자체 자문에 대한 응답 등)를 제외하고는 금융상품판매업자로부터의 재산상 이익 수취가 금지되므로, 자문업자의 독립성 평가 및 거래 기록 검증이 필요합니다."
law_fincpa_main_2026-01-02:제28조:①:ob02:rule01,law_fincpa_main_2026-01-02:제28조:①:ob02:rule01,law_fincpa_main_2026-01-02:제28조:①:ob02,law_fincpa_main_2026-01-02:제28조:①,제28조,①,자료의 기록 및 유지ㆍ관리 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,internal_control,recordkeeping,required_record,record_system,direct_record_field,activity_record|record_integrity_control,record_archive,"Flag when the required log, archive entry, or registry record is missing.",Ensure all recorded materials for financial consumer protection are maintained and managed for the specific retention periods prescribed by the Presidential Decree.,Maintain and manage recorded materials for the retention periods prescribed by Presidential Decree,자료의 종류별로 대통령령으로 정하는 기간 동안 유지ㆍ관리하여야 한다.,included_in_layer4_mvp_v0_1,no,This rule requires verifying that the system's retention policy configurations and actual stored records comply with the specific duration thresholds defined in the Enforcement Decree for each record type.
law_fincpa_main_2026-01-02:제28조:②:ob01:rule01,law_fincpa_main_2026-01-02:제28조:②:ob01:rule01,law_fincpa_main_2026-01-02:제28조:②:ob01,law_fincpa_main_2026-01-02:제28조:②,제28조,②,자료의 기록 및 유지ㆍ관리 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,internal_control,recordkeeping,required_process,record_system,direct_record_field,record_integrity_control|activity_record,record_archive,Flag when the required workflow step or control checkpoint cannot be evidenced in process metadata.,"Establish and implement internal security and integrity control measures to prevent the loss, forgery, or alteration of stored financial consumer transaction records.","금융상품판매업자등은 기록 및 유지·관리하는 자료의 멸실, 위조, 변조 방지를 위한 적절한 대책을 수립 및 시행하여야 한다.",기록 및 유지ㆍ관리하여야 하는 자료가 멸실 또는 위조되거나 변조되지 아니하도록 적절한 대책을 수립ㆍ시행하여야 한다,included_in_layer4_mvp_v0_1,no,"This rule maps directly to the system integrity controls of the recordkeeping system, requiring evidence of anti-forgery, anti-alteration, and backup mechanisms."
law_fincpa_main_2026-01-02:제28조:③:ob01:rule01,law_fincpa_main_2026-01-02:제28조:③:ob01:rule01,law_fincpa_main_2026-01-02:제28조:③:ob01,law_fincpa_main_2026-01-02:제28조:③,제28조,③,자료의 기록 및 유지ㆍ관리 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,all_customer_facing,recordkeeping,required_response,workflow_metadata,direct_workflow_field,access_request|access_response|activity_record,workflow_log,Flag when a triggering request or event exists but the required response evidence is missing.,"Establish a workflow to receive and process consumer requests to access, copy, or listen to recorded data for dispute resolution or litigation purposes.","Allow financial consumers to access, copy, or listen to recorded and maintained data upon request for dispute resolution or litigation purposes.",금융소비자는 제36조에 따른 분쟁조정 또는 소송의 수행 등 권리구제를 위한 목적으로 제1항에 따라 금융상품판매업자등이 기록 및 유지ㆍ관리하는 자료의 열람(사본의 제공 또는 청취를 포함한다. 이하 이 조에서 같다)을 요구할 수 있다.,included_in_layer4_mvp_v0_1,no,"This rule operationalizes the consumer's right to request access by requiring a structured workflow that logs the receipt of the request, the purpose (dispute/litigation), and the subsequent response or provision of data."
law_fincpa_main_2026-01-02:제28조:④:ob01:rule01,law_fincpa_main_2026-01-02:제28조:④:ob01:rule01,law_fincpa_main_2026-01-02:제28조:④:ob01,law_fincpa_main_2026-01-02:제28조:④,제28조,④,자료의 기록 및 유지ㆍ관리 등,제3절,금융상품판매업자등의 업종별 영업행위 준수사항,general,all_customer_facing,recordkeeping,required_response,workflow_metadata,direct_workflow_field,access_request|access_response,workflow_log,Flag when a triggering request or event exists but the required response evidence is missing.,"Ensure that when a financial consumer requests access to records, the system allows inspection within 10 days or the period prescribed by the Presidential Decree.",Allow financial consumers to inspect requested records within 10 days or the period prescribed by Presidential Decree.,금융상품판매업자등은 제3항에 따른 열람을 요구받았을 때에는 해당 자료의 유형에 따라 요구받은 날부터 10일 이내의 범위에서 대통령령으로 정하는 기간 내에 금융소비자가 해당 자료를 열람할 수 있도록 하여야 한다.,included_in_layer4_mvp_v0_1,no,This rule directly maps to the statutory timeline of 10 days (or the period prescribed by Presidential Decree) for responding to consumer data access requests.
